1.8835 7.5735 0.0011547 0.017976
1.6175 6.5076 0.0011547 0.0119047
1.4585 5.87578 0.0011547 0.00791675
1.1495 4.60961 0.0011547 0.00655919
0.9135 3.69408 0.0011547 0.00958862
