0  0.0001
1  0.0001
2  0.0001
3  9e-05
4  9e-05
5  0.02033
6  0.04795
7  0.08733
8  0.11259
9  0.13709
10  0.16086
11  0.18415
12  0.20675
13  0.23917
14  0.26001
15  0.28027
16  0.29996
17  0.31925
18  0.33799
19  0.36491
20  0.38222
21  0.39906
22  0.41542
23  0.43146
24  0.44705
25  0.46944
26  0.48385
27  0.49786
28  0.51149
29  0.52484
30  0.53784
31  0.55047
32  0.5686
33  0.58028
34  0.59164
35  0.60268
36  0.61351
37  0.62404
38  0.63917
39  0.64891
40  0.65839
41  0.66761
42  0.67664
43  0.68543
44  0.69806
45  0.7062
46  0.71412
47  0.72182
48  0.72936
49  0.7367
50  0.74725
51  0.75405
52  0.76066
53  0.76709
54  0.7734
55  0.77953
56  0.78835
57  0.79402
58  0.79955
59  0.80492
60  0.8102
61  0.81533
62  0.8227
63  0.82745
64  0.83208
65  0.83658
66  0.84099
67  0.84529
68  0.85146
69  0.85544
70  0.85931
71  0.86311
72  0.8668
73  0.87039
74  0.87556
75  0.87888
76  0.88215
77  0.8853
78  0.8884
79  0.8914
80  0.89433
81  0.89853
82  0.90124
83  0.90388
84  0.90645
85  0.90897
86  0.91142
87  0.91494
88  0.91722
89  0.91943
90  0.92158
91  0.92369
92  0.92574
93  0.92869
