1.626 6.39382 0.00057735 0.0196762
1.468 5.78451 0.00057735 0.017933
1.296 5.15744 0.00057735 0.013909
1.145 4.5118 0.00057735 0.0223402
1.021 4.02765 0.00057735 0.0207742
