1.626 2.5286 0.00057735 0.00389073
1.468 2.4051 0.00057735 0.00372812
1.296 2.271 0.00057735 0.00306232
1.145 2.1241 0.00057735 0.00525875
1.021 2.0069 0.00057735 0.00517569
