1.9401 7.77183 0.000577321 0.027925
1.75411 7.00555 0.000577315 0.0125963
1.59912 6.36603 0.000577307 0.0183715
1.41313 5.67345 0.000577295 0.0117217
1.31415 5.28402 0.000577287 0.0164774
1.50813 6.05554 0.000577302 0.0136431
1.16516 4.61304 0.000577269 0.013429
